"특성별","경험및변화별","품목군별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"전문대졸 이상","구입없음","엽록소","비율","","","","65.4","67.4",
"전문대졸 이상","구입없음","인삼류","비율","","39.9","44.6","44.2","46",
"전문대졸 이상","구입없음","페놀류","비율","","63","64.5","64.1","67",
"전문대졸 이상","구입없음","당 및 탄수화물","비율","","61.9","62.5","64.4","66.3",
"전문대졸 이상","구입없음","발효미생물류","비율","","31.5","26.5","22.9","33.9",
"전문대졸 이상","구입없음","신규기능성식품","비율","","","","42.7","47",
"전문대졸 이상","구입있음","비타민 및 무기질","비율","","78","80.8","81.7","71.1",
"전문대졸 이상","구입있음","식이섬유","비율","","49.1","47.4","42.2","37.1",
"전문대졸 이상","구입있음","아미노산 및 단백질","비율","","42","40.5","45.8","38.1",
"전문대졸 이상","구입있음","필수지방산","비율","","54.5","51.2","","",
"전문대졸 이상","구입있음","지방산","비율","","","","57.9","53.5",
"전문대졸 이상","구입있음","클로렐라/엽록소","비율","","41.1","36","","",
"전문대졸 이상","구입있음","엽록소","비율","","","","34.6","32.6",
"전문대졸 이상","구입있음","인삼류","비율","","60.1","55.4","55.8","54",
"전문대졸 이상","구입있음","페놀류","비율","","37","35.5","35.9","33",
"전문대졸 이상","구입있음","당 및 탄수화물","비율","","38.1","37.5","35.6","33.7",
"전문대졸 이상","구입있음","발효미생물류","비율","","68.5","73.5","77.1","66.1",
"전문대졸 이상","구입있음","신규기능성식품","비율","","","","57.3","53",
"전문대졸 이상","매우 감소","비타민 및 무기질","비율","%","2.2","1.3","2.2",".9",
"전문대졸 이상","매우 감소","식이섬유","비율","%","4.6","2.1","5.7","10.2",
"전문대졸 이상","매우 감소","아미노산 및 단백질","비율","%","4.7","3.3","4.7","11.5",
"전문대졸 이상","매우 감소","필수지방산","비율","%","1.5","2.3","","",
"전문대졸 이상","매우 감소","지방산","비율","%","","","1.8","2.3",
"전문대졸 이상","매우 감소","클로렐라/엽록소","비율","%","5.9","5.8","","",
"전문대졸 이상","매우 감소","엽록소","비율","%","","","7.4","10.1",
"전문대졸 이상","매우 감소","인삼류","비율","%","4.7","5.5","3.9","4.1",
"전문대졸 이상","매우 감소","페놀류","비율","%","3.8","4.4","11.2","9.9",
"전문대졸 이상","매우 감소","당 및 탄수화물","비율","%","5.3","7.5","5.3","8.6",
"전문대졸 이상","매우 감소","발효미생물류","비율","%","2.8","2.2","1.5","1.5",
"전문대졸 이상","매우 감소","신규기능성식품","비율","%","","","3","3.1",
"전문대졸 이상","약간 감소","비타민 및 무기질","비율","%","4.8","3.7","6.5","4.1",
"전문대졸 이상","약간 감소","식이섬유","비율","%","20.1","17.7","16.4","14.3",
"전문대졸 이상","약간 감소","아미노산 및 단백질","비율","%","15.7","16.3","14.6","17.5",
"전문대졸 이상","약간 감소","필수지방산","비율","%","11.6","8.1","","",
"전문대졸 이상","약간 감소","지방산","비율","%","","","11.3","11.2",
"전문대졸 이상","약간 감소","클로렐라/엽록소","비율","%","20.3","12.8","","",
"전문대졸 이상","약간 감소","엽록소","비율","%","","","20","20.7",
"전문대졸 이상","약간 감소","인삼류","비율","%","11.3","14.4","17.3","12.5",
"전문대졸 이상","약간 감소","페놀류","비율","%","22.7","12.5","19.8","17.1",
"전문대졸 이상","약간 감소","당 및 탄수화물","비율","%","22.3","16.5","18.2","17.4",
"전문대졸 이상","약간 감소","발효미생물류","비율","%","8.9","8","5.6","7.6",
"전문대졸 이상","약간 감소","신규기능성식품","비율","%","","","9.8","10.1",
"전문대졸 이상","비슷","비타민 및 무기질","비율","%","72.7","59.4","68.7","75.8",
"전문대졸 이상","비슷","식이섬유","비율","%","59.2","63.2","52.4","61.9",
"전문대졸 이상","비슷","아미노산 및 단백질","비율","%","64.5","60.4","60.4","60.4",
"전문대졸 이상","비슷","필수지방산","비율","%","65.1","61.6","","",
"전문대졸 이상","비슷","지방산","비율","%","","","58.1","65.8",
"전문대졸 이상","비슷","클로렐라/엽록소","비율","%","62.3","66.7","","",
"전문대졸 이상","비슷","엽록소","비율","%","","","60.8","62.6",
"전문대졸 이상","비슷","인삼류","비율","%","61.6","55.9","56.2","60.6",
"전문대졸 이상","비슷","페놀류","비율","%","62.1","69.2","56.3","65.3",
"전문대졸 이상","비슷","당 및 탄수화물","비율","%","64.6","66.5","62.6","64.8",
"전문대졸 이상","비슷","발효미생물류","비율","%","66.2","59.6","51.1","66.9",
"전문대졸 이상","비슷","신규기능성식품","비율","%","","","57.5","68.4",
"전문대졸 이상","약간 증가","비타민 및 무기질","비율","%","20","34.9","21.9","18.5",
"전문대졸 이상","약간 증가","식이섬유","비율","%","15.6","16.1","25.3","13.2",
"전문대졸 이상","약간 증가","아미노산 및 단백질","비율","%","14.4","19","19.8","10",
"전문대졸 이상","약간 증가","필수지방산","비율","%","21.2","26.8","","",
"전문대졸 이상","약간 증가","지방산","비율","%","","","28.2","20.4",
"전문대졸 이상","약간 증가","클로렐라/엽록소","비율","%","11.2","14.4","","",
"전문대졸 이상","약간 증가","엽록소","비율","%","","","11.5","5.9",
"전문대졸 이상","약간 증가","인삼류","비율","%","22.3","23.4","21.7","21.1",
"전문대졸 이상","약간 증가","페놀류","비율","%","11.5","13.6","11.8","7.3",
"전문대졸 이상","약간 증가","당 및 탄수화물","비율","%","7.8","9.4","12.7","9.2",
"전문대졸 이상","약간 증가","발효미생물류","비율","%","21.1","28.8","40.6","22.9",
"전문대졸 이상","약간 증가","신규기능성식품","비율","%","","","28.7","17.7",
"전문대졸 이상","매우 증가","비타민 및 무기질","비율","%",".3",".7",".8",".7",
"전문대졸 이상","매우 증가","식이섬유","비율","%",".5",".9",".2",".5",
"전문대졸 이상","매우 증가","아미노산 및 단백질","비율","%",".6","1",".5",".7",
"전문대졸 이상","매우 증가","필수지방산","비율","%",".5","1.2","","",
"전문대졸 이상","매우 증가","지방산","비율","%","","",".6",".3",
"전문대졸 이상","매우 증가","클로렐라/엽록소","비율","%",".3",".4","","",
"전문대졸 이상","매우 증가","엽록소","비율","%","","",".4",".8",
"전문대졸 이상","매우 증가","인삼류","비율","%","0",".8",".9","1.7",
"전문대졸 이상","매우 증가","페놀류","비율","%","0",".4",".9",".3",
"전문대졸 이상","매우 증가","당 및 탄수화물","비율","%","0","0","1.2","0",
"전문대졸 이상","매우 증가","발효미생물류","비율","%","1.1","1.4","1.1","1.2",
"전문대졸 이상","매우 증가","신규기능성식품","비율","%","","","1",".7",
"전문대졸 이상","평균","비타민 및 무기질","비율","점","3.11","3.3","3.13","3.14",
"전문대졸 이상","평균","식이섬유","비율","점","2.87","2.96","2.98","2.79",
"전문대졸 이상","평균","아미노산 및 단백질","비율","점","2.9","2.98","2.97","2.71",
"전문대졸 이상","평균","필수지방산","비율","점","3.08","3.16","","",
"전문대졸 이상","평균","지방산","비율","점","","","3.15","3.05",
"전문대졸 이상","평균","클로렐라/엽록소","비율","점","2.8","2.91","","",
"전문대졸 이상","평균","엽록소","비율","점","","","2.77","2.67",
"전문대졸 이상","평균","인삼류","비율","점","3.02","3","2.98","3.04",
"전문대졸 이상","평균","페놀류","비율","점","2.81","2.93","2.71","2.71",
"전문대졸 이상","평균","당 및 탄수화물","비율","점","2.75","2.78","2.86","2.74",
"전문대졸 이상","평균","발효미생물류","비율","점","3.09","3.19","3.34","3.15",
"전문대졸 이상","평균","신규기능성식품","비율","점","","","3.15","3.03",
"관리/전문/사무직","구입없음","비타민 및 무기질","비율","","19.7","17.7","18.5","29.8",
"관리/전문/사무직","구입없음","식이섬유","비율","","48.7","52.1","56","62.6",
"관리/전문/사무직","구입없음","아미노산 및 단백질","비율","","56.2","58.9","52.2","61.8",
"관리/전문/사무직","구입없음","필수지방산","비율","","44.8","48.1","","",
"관리/전문/사무직","구입없음","지방산","비율","","","","43","47.1",
"관리/전문/사무직","구입없음","클로렐라/엽록소","비율","","57","63.3","","",
"관리/전문/사무직","구입없음","엽록소","비율","","","","64.9","66",
"관리/전문/사무직","구입없음","인삼류","비율","","38.4","42.7","44.1","46.6",
"관리/전문/사무직","구입없음","페놀류","비율","","60.7","64.3","63.7","65.2",
"관리/전문/사무직","구입없음","당 및 탄수화물","비율","","59.3","62.3","63.1","64.9",
"관리/전문/사무직","구입없음","발효미생물류","비율","","29.6","24.7","22.9","33.7",
"관리/전문/사무직","구입없음","신규기능성식품","비율","","","","43.8","47.2",
"관리/전문/사무직","구입있음","비타민 및 무기질","비율","","80.3","82.3","81.5","70.2",
"관리/전문/사무직","구입있음","식이섬유","비율","","51.3","47.9","44","37.4",
"관리/전문/사무직","구입있음","아미노산 및 단백질","비율","","43.8","41.1","47.8","38.2",
"관리/전문/사무직","구입있음","필수지방산","비율","","55.2","51.9","","",
"관리/전문/사무직","구입있음","지방산","비율","","","","57","52.9",
"관리/전문/사무직","구입있음","클로렐라/엽록소","비율","","43","36.7","","",
"관리/전문/사무직","구입있음","엽록소","비율","","","","35.1","34",
"관리/전문/사무직","구입있음","인삼류","비율","","61.6","57.3","55.9","53.4",
"관리/전문/사무직","구입있음","페놀류","비율","","39.3","35.7","36.3","34.8",
"관리/전문/사무직","구입있음","당 및 탄수화물","비율","","40.7","37.7","36.9","35.1",
"관리/전문/사무직","구입있음","발효미생물류","비율","","70.4","75.3","77.1","66.3",
"관리/전문/사무직","구입있음","신규기능성식품","비율","","","","56.2","52.8",
"관리/전문/사무직","매우 감소","비타민 및 무기질","비율","%","1.9","1.6","2.4",".7",
"관리/전문/사무직","매우 감소","식이섬유","비율","%","3.7","1.8","4.1","9.6",
"관리/전문/사무직","매우 감소","아미노산 및 단백질","비율","%","3.7","4.1","5.9","9.8",
"관리/전문/사무직","매우 감소","필수지방산","비율","%","1.1","3.2","","",
"관리/전문/사무직","매우 감소","지방산","비율","%","","","1.6","2.4",
"관리/전문/사무직","매우 감소","클로렐라/엽록소","비율","%","4.4","6","","",
"관리/전문/사무직","매우 감소","엽록소","비율","%","","","7.4","11.3",
"관리/전문/사무직","매우 감소","인삼류","비율","%","3.3","6","3.9","4.6",
"관리/전문/사무직","매우 감소","페놀류","비율","%","3.8","4.3","10.1","11.5",
"관리/전문/사무직","매우 감소","당 및 탄수화물","비율","%","4.6","7.5","6.6","10.1",
"관리/전문/사무직","매우 감소","발효미생물류","비율","%","2.4","2","2","1.7",
"관리/전문/사무직","매우 감소","신규기능성식품","비율","%","","","3.9","2.6",
"관리/전문/사무직","약간 감소","비타민 및 무기질","비율","%","4.7","3.9","6.8","4.7",
"관리/전문/사무직","약간 감소","식이섬유","비율","%","21.5","17.1","19.2","13.5",
"관리/전문/사무직","약간 감소","아미노산 및 단백질","비율","%","15.3","17.4","14.2","18.5",
"관리/전문/사무직","약간 감소","필수지방산","비율","%","12.9","8","","",
"관리/전문/사무직","약간 감소","지방산","비율","%","","","11.8","10.3",
"관리/전문/사무직","약간 감소","클로렐라/엽록소","비율","%","20.4","13","","",
"관리/전문/사무직","약간 감소","엽록소","비율","%","","","20.9","22.2",
"관리/전문/사무직","약간 감소","인삼류","비율","%","11.5","13.6","15.3","14.4",
"관리/전문/사무직","약간 감소","페놀류","비율","%","21","12.2","20.9","17.8",
"관리/전문/사무직","약간 감소","당 및 탄수화물","비율","%","22.7","16.9","20.5","15.2",
"관리/전문/사무직","약간 감소","발효미생물류","비율","%","7.5","8.5","5.4","7.9",
"관리/전문/사무직","약간 감소","신규기능성식품","비율","%","","","10","9.9",
"관리/전문/사무직","비슷","비타민 및 무기질","비율","%","72.6","60","68.7","77.7",
"관리/전문/사무직","비슷","식이섬유","비율","%","56.1","63","48.9","62.8",
"관리/전문/사무직","비슷","아미노산 및 단백질","비율","%","66.7","61","58","62.9",
"관리/전문/사무직","비슷","필수지방산","비율","%","65","60.1","","",
"관리/전문/사무직","비슷","지방산","비율","%","","","58.4","69.2",
"관리/전문/사무직","비슷","클로렐라/엽록소","비율","%","63.7","66.6","","",
"관리/전문/사무직","비슷","엽록소","비율","%","","","62.4","59.7",
"관리/전문/사무직","비슷","인삼류","비율","%","63.6","56","58.3","61.1",
"관리/전문/사무직","비슷","페놀류","비율","%","64.4","68","56.2","63.1",
"관리/전문/사무직","비슷","당 및 탄수화물","비율","%","66.3","65","60.4","66.7",
"관리/전문/사무직","비슷","발효미생물류","비율","%","68.4","59.9","53.5","66.9",
