코드유형,코드,코드명
ITM_CHG_RS_CD,194,품목허가증재교부
ITM_CHG_RS_CD,195,신고에서허가로변경
ITM_CHG_RS_CD,299,기타
ITM_CHG_RS_CD,301,제조업허가번호변경
ITM_CHG_RS_CD,302,대표자변경
ITM_CHG_RS_CD,303,제조관리자변경
ITM_CHG_RS_CD,304,상호변경
ITM_CHG_RS_CD,305,소재지변경
ITM_CHG_RS_CD,311,허가조건변경
ITM_CHG_RS_CD,312,업허가증재교부
ITM_CHG_RS_CD,314,취소취하변경
ITM_CHG_RS_CD,315,KGMP변경
ITM_CHG_RS_CD,318,불종사신고
ITM_CHG_RS_CD,319,갱신
ITM_CHG_RS_CD,322,양도양수
ITM_CHG_RS_CD,329,원료의약품(DMF)변경
ITM_CHG_RS_CD,390,기타
ITM_CHG_RS_CD,501,행정처분
ITM_CHG_RS_CD,510,행정처분(업취소)
ITM_CHG_RS_CD,520,행정처분(제품취소)
ITM_CHG_RS_CD,530,행정처분(판매업무정지)
ITM_CHG_RS_CD,531,행정처분(제조업무정지)
ITM_CHG_RS_CD,532,행정처분(수입업무정지)
ITM_CHG_RS_CD,533,행정처분(과징금)
ITM_CHG_RS_CD,534,행정처분(과태료)
ITM_CHG_RS_CD,539,행정처분(기타)
ITM_CHG_RS_CD,AN1       ,원료약품변경(성분변경)
ITM_CHG_RS_CD,AN2       ,성상변경
ITM_CHG_RS_CD,AN3       ,제조방법변경
ITM_CHG_RS_CD,AN4       ,효능효과변경
ITM_CHG_RS_CD,AN5       ,용법용량변경
ITM_CHG_RS_CD,AN6       ,사용상주의사항변경
ITM_CHG_RS_CD,AN7       ,저장방법 및 유효기간(사용기간)변경
ITM_CHG_RS_CD,AN8       ,기준및시험방법변경
ITM_CHG_RS_CD,AN9       ,제품명변경
ITM_CHG_RS_CD,ANA       ,제조원변경
ITM_CHG_RS_CD,ANC       ,N/A
ITM_CHG_RS_CD,AND       ,N/A
ITM_CHG_RS_CD,ANE       ,N/A
ITM_CHG_RS_CD,ANH       ,N/A
ITM_CHG_RS_CD,ANI       ,N/A
ITM_CRTR_CD,$         ,해당사항없음
ITM_KND_CD,0,치료재료
ITM_KND_CD,1,인체조직
ITM_KND_CD,2,한방
ITM_KND_CD,3,치과
ITM_PERM_TY_CD,1,의료기기
ITM_PERM_TY_CD,2,공산품
ITM_PERM_TY_CD,3,의약외품
ITM_PERM_TY_CD,4,인체조직
ITM_PERM_TY_CD,5,기타
ITM_TP_CD,1,신청품목
ITM_TP_CD,2,비교품목
ITM_TP_CD,3,참고품목
ITS_RV_CZITM_TP_CD,1,전문재활치료
ITS_RV_CZITM_TP_CD,2,3차원CT
ITS_RV_CZITM_TP_CD,3,신경차단술
ITS_RV_CZITM_TP_CD,4,비급여치료
ITS_RV_CZITM_TP_CD,5,관절경하수술
ITS_TY_CD,1,고령자
ITS_TY_CD,2,평균진료비 및 조정액(률) 높은기관
ITS_TY_CD,3,진료지표 급상승기관
ITS_TY_CD,4,다액기관
ITS_TY_CD,5,"심사상 문제기관 - 신경블럭기관, 물리치료 실시횟수 과다기관 포함"
ITS_TY_CD,6,비의료인 경영 추정기관(소재지 및 대표자 수시변경)
ITS_TY_CD,7,부당 청구기관(실사기관 포함)
ITS_TY_CD,8,민원 및 수진내역 다발생기관
ITS_TY_CD,9,본인부담경감 및 감면기관(사회복지기관 포함)
ITS_TY_CD,10,진료비 대행청구 추정기관
ITS_TY_CD,11,인공신장 투석실시기관
ITS_TY_CD,12,2차자율시정기관
ITS_TY_CD,13,청구권 소멸시효 직전 일괄 청구기관
ITS_TY_CD,14,이의신청 다발생기관
ITS_TY_CD,15,건당진료비 상위기관
ITS_TY_CD,16,특수과목 진료기관
ITS_TY_CD,17,CT 실시기관
ITS_TY_CD,18,마취과의원
ITS_TY_CD,19,건당약제비 상위기관
ITS_TY_CD,20,양.한방협진기관
ITS_TY_CD,21,체외충격파쇄석술 실시기관
ITS_TY_CD,ZZ        ,ZZZZZZZZZZZZZZZZZZZ
IX_CCFM_TP_CD,0,단일
IX_CCFM_TP_CD,1,분자
IX_CCFM_TP_CD,2,분모
IX_CCFM_TP_CD,3,단일제외
IX_CCFM_TP_CD,4,분자제외
IX_CCFM_TP_CD,5,분모제외
IX_CD,a1        ,"혈액투석을 전문으로 하는 의사 비율<INVST_CD=09>, 병상당 입원실 바닥면적 (m2)<INVST_CD=07>"
IX_CD,a2        ,"의사 1인당 1일 평균 투석횟수<INVST_CD=09>, 1실당 10병상 이내의 병실비율 <INVST_CD=07>"
IX_CD,a3        ,"2년이상 혈액투석 경력을 가진 간호사 비율<INVST_CD=09>, 병실당 정원수 <INVST_CD=07>"
IX_CD,a4        ,"간호사 1인당 1일 평균 투석횟수<INVST_CD=09>, 전체 병상 중 침대비율 <INVST_CD=07>"
IX_CD,a5        ,"B형 간염 환자용 격리 혈액투석기 최소 보유대수 충족여부<INVST_CD=09>, 입원병동내 대변기 1개당 병상수 (병상)<INVST_CD=07>"
IX_CD,a6        ,혈액투석실 응급장비 보유여부<INVST_CD=09>
IX_CD,a61       ,"휴게 공간, 산책 공간 및 운동 시설의 유무 전체병원(휴게공간)<INVST_CD=07>"
IX_CD,a62       ,"휴게 공간, 산책 공간 및 운동 시설의 유무 전체병원(산책공간)<INVST_CD=07>"
IX_CD,a63       ,"휴게 공간, 산책 공간 및 운동 시설의 유무 전체병원(운동시설)<INVST_CD=07>"
IX_CD,a64       ,"휴게 공간, 산책 공간 및 운동 시설의 유무 전체병원(모두없음)<INVST_CD=07>"
IX_CD,a7        ,수질검사 실시주기 충족률<INVST_CD=09>
IX_CD,b1        ,"혈액투석 적절도 검사 실시주기 충족률<INVST_CD=09>, 정신과 의사 1인당 1일 입원 환자수 <INVST_CD=07>"
IX_CD,b2        ,"동정맥루 협착증 모니터링 충족률<INVST_CD=09>, 정신과 간호사 1인당 1일 입원 환자수 <INVST_CD=07>"
IX_CD,b3        ,"정기검사 실시주기 충족률<INVST_CD=09>, 정신과 간호인력 1인당 1일 입원 환자수 <INVST_CD=07>"
IX_CD,b4        ,정신보건전문요원 1인당 1일 입원 환자수 <INVST_CD=07>
IX_CD,b5        ,"혈액투석 적절도 재검사 실시 충족률<INVST_CD=09>, 사회복지사 1인당 1일 입원환자수 <INVST_CD=07>"
IX_CD,b6        ,혈액투석 적절도 충족 관리율<INVST_CD=09>
IX_CD,c1        ,"혈액투석 적절도 충족률<INVST_CD=09>, 비정형약품처방률(정신분열병) <INVST_CD=07>"
IX_CD,c2        ,정신요법 실시기준 충족률 <INVST_CD=07>
IX_CD,c3        ,개인정신치료 실시기준 충족률 <INVST_CD=07>
IX_CD,c4        ,정신요법 실시횟수(회/주)<INVST_CD=07>
IX_CD,c5        ,개인정신치료 실시횟수(회/주)<INVST_CD=07>
IX_CD,c6        ,칼슘×인 충족률<INVST_CD=09>
IX_CD,c61       ,낮 병동 또는 정신보건센터 (위탁)운영 유무 전체병원(낮병동)<INVST_CD=07>
IX_CD,c62       ,낮 병동 또는 정신보건센터 (위탁)운영 유무 전체병원(정신보건센터)<INVST_CD=07>
IX_CD,c63       ,낮 병동 또는 정신보건센터 (위탁)운영 유무 전체병원(모두 미운영)<INVST_CD=07>
IX_CD,c7        ,알부민농도<INVST_CD=09>
IX_CD,d1        ,"종합점수<INVST_CD=09>, 종합점수<INVST_CD=07>"
IX_CD,d2        ,"평가등급<INVST_CD=09>, 평가등급<INVST_CD=07>"
IX_CD,e1        ,입원일수 중앙값(정신분열병) (일)<INVST_CD=07>
IX_CD,e2        ,입원일수 중앙값(알코올장애) (일)<INVST_CD=07>
IX_CD,e3        ,퇴원 후 30일이내 재입원율 <INVST_CD=07>
IX_CD,e4        ,퇴원 후 7일이내 재입원율(정신분열병) <INVST_CD=07>
IX_CD,e5        ,퇴원 후 30일 이내 외래방문율(정신분열병) <INVST_CD=07>
IX_CD,f1        ,자의입원률<INVST_CD=07>
IX_CD,f2        ,지역사회연계율(정신분열병)<INVST_CD=07>
IX_CD,f3        ,환자경험도 조사 실시유무<INVST_CD=07>
IX_CD,zz        ,혈액투석 야간운영<INVST_CD=09>
IX_CMPT_CYC_DIV_CD,1,월
IX_CMPT_CYC_DIV_CD,2,분기
IX_CMPT_CYC_DIV_CD,3,연간
IX_DIV_CD,1,주요지표
IX_DIV_CD,2,참고지표
IX_DTL_DIV_CD,11,기타지표-열외
IX_ICTV_PAYM_TP_CD,1,비례
IX_ICTV_PAYM_TP_CD,2,등급
IX_LNKD_ADM_TP_CD,1,양호기관
IX_LNKD_ADM_TP_CD,2,관리기관
IX_LNKD_INSUP_TP_CD,0,기관단위
IX_LNKD_INSUP_TP_CD,4,건강보험
IX_LNKD_INSUP_TP_CD,5,의료급여
IX_LNKD_INSUP_TP_CD,7,보훈
IX_LNKD_IPAT_OPAT_TP_CD,0,기관단위
IX_LNKD_IPAT_OPAT_TP_CD,1,입원
IX_LNKD_IPAT_OPAT_TP_CD,2,외래
IX_LNKD_MGMT_CZITM_CD,IM01      ,내원일수
IX_LNKD_MGMT_CZITM_CD,IM02      ,급성상기도감염 항생제 처방율
IX_LNKD_MGMT_CZITM_CD,IM03      ,주사제 처방율
IX_LNKD_MGMT_CZITM_CD,IM04      ,6품목이상 처방비율
IX_LNKD_MGMT_CZITM_CD,IM06      ,입원진료비지표
IX_LNKD_MGMT_CZITM_CD,IM07      ,벤조디아제핀관련약제
IX_LNKD_MGMT_CZITM_CD,IM99      ,적정기관
IX_LNKD_MGMT_DIAG_TP_CD,31,의과
IX_LNKD_MGMT_DIAG_TP_CD,51,치과
IX_LNKD_MGMT_DIAG_TP_CD,131,한방
IX_NM_TP_CD,EN        ,영문
IX_NM_TP_CD,KR        ,한글
IX_OTPT_LOCA_CD,LT        ,좌측
IX_OTPT_LOCA_CD,TP        ,상단
IX_RST_ZONE_TP_CD,1,질↑비용↓
IX_RST_ZONE_TP_CD,2,질↑비용↑
IX_RST_ZONE_TP_CD,3,질↓비용↓
IX_RST_ZONE_TP_CD,4,질↓비용↑
IX_TP_CD,10,카테고리
IX_TP_CD,20,메인지표
IX_TP_CD,30,서브지표
IX_TP_CD,40,1차 지표항목
IX_TP_CD,50,2차 지표항목
IX_TP_CD,60,3차 지표항목
IX_TP_CD,70,4차 지표항목
IX_TRIT_CD,A         ,참여
IX_TRIT_CD,B         ,효율성
IX_TRIT_CD,C         ,효과성
IX_TRIT_CD,D         ,공공성
IX_TRIT_CD,E         ,의료의질
IX_TRIT_CD,F         ,비급여관리
IX_TRIT_DIV_CD,1,임상
IX_TRIT_DIV_CD,2,비용
IX_TRIT_DIV_CD,3,행정
IX_TRIT_DIV_CD,4,환자
IX_VAL_KND_CD,RT        ,비율
IX_VAL_KND_CD,VL        ,값
JGM_BILLER_TP_CD,1,민원인
JGM_BILLER_TP_CD,2,요양기관
JGM_DMD_ABND_TP_CD,1,WEB
JGM_DMD_ABND_TP_CD,2,서면
JGM_DMD_ADM_TP_CD,2,복지부 심판청구
JGM_DMD_ADM_TP_CD,3,복지부 행정심판
JGM_DMD_ADM_TP_CD,9,행심위 행정심판
JGM_DMD_APND_DATA_SMIT_CD,1,온라인
JGM_DMD_APND_DATA_SMIT_CD,2,서면
JGM_DMD_APND_DATA_SMIT_CD,3,온라인 + 서면
JGM_DMD_APND_DATA_SMIT_CD,4,첨부자료없음
JGM_DMD_APND_DATA_TY_CD,1,CD
JGM_DMD_APND_DATA_TY_CD,2,X-ray
JGM_DMD_APND_DATA_TY_CD,3,기타
JGM_DMD_APND_DATA_TY_CD,4,CD + X-ray
JGM_DMD_APV_PRS_TP_CD,41,이의신청시 분석 미비
JGM_DMD_APV_PRS_TP_CD,42,추가자료제출 - 심판청구시 추가 제출
JGM_DMD_APV_PRS_TP_CD,43,심사위원 변경
JGM_DMD_APV_PRS_TP_CD,44,동일 심사위원이 결정 번복
JGM_DMD_APV_PRS_TP_CD,45,이의신청때 결재없이 기각
JGM_DMD_APV_PRS_TP_CD,99,기타
JGM_DMD_APV_TP_CD,1,기각
JGM_DMD_APV_TP_CD,2,인정
JGM_DMD_APV_TP_CD,3,일부인정
JGM_DMD_APV_TP_CD,4,각하
JGM_DMD_APV_TP_CD,5,취하
JGM_DMD_ASDOC_CD,10,tumor maker
JGM_DMD_ASDOC_CD,21,혈액검사(간이식)
JGM_DMD_ASDOC_CD,22,혈액검사(일반원칙)
JGM_DMD_ASDOC_CD,31,전신에서 토르소로 조정
JGM_DMD_ASDOC_CD,32,전신 추가촬영
JGM_DMD_ASDOC_CD,33,PET 고시외
JGM_DMD_ASDOC_CD,41,고시외(인정기준 외)
JGM_DMD_ASDOC_CD,42,추적검사
JGM_DMD_ASDOC_CD,43,두동
JGM_DMD_ASDOC_CD,44,어지럼증
JGM_DMD_ASDOC_CD,45,신경학적증상 없음
JGM_DMD_ASDOC_CD,50,척추
JGM_DMD_ASDOC_CD,61,항암제
JGM_DMD_ASDOC_CD,62,항암제 반응평가 미시행
JGM_DMD_ASDOC_CD,63,항암제 공고외
JGM_DMD_ASDOC_CD,70,식약처 허가사항
JGM_DMD_ASDOC_CD,80,면역조직화학검사
JGM_DMD_ASDOC_CD,90,세포표지검사_BAL
JGM_DMD_ASDOC_CD,100,혈소판 수혈
JGM_DMD_ASDOC_CD,110,천구술
JGM_DMD_ASDOC_CD,121,인베가 주사
JGM_DMD_ASDOC_CD,131,척추수술 보존요법 미시행
JGM_DMD_ASDOC_CD,132,골다공증성 골절 미확인
JGM_DMD_ASDOC_CD,133,척추고정술 기준외
JGM_DMD_ASDOC_CD,140,프라닥사
JGM_DMD_ASDOC_CD,151,부수술50%
JGM_DMD_ASDOC_CD,152,수술의 일련의 과정
JGM_DMD_ASDOC_CD,161,복부CT 기준외
JGM_DMD_ASDOC_CD,162,3D CT를 일반결 CT로 변경
JGM_DMD_ASDOC_CD,170,흉부 CT(선행검사 없음)
JGM_DMD_ASDOC_CD,180,SOLITAIRE_호가외
JGM_DMD_ASDOC_CD,190,의관료
JGM_DMD_ASDOC_CD,200,천두술 복잡에서 단순
JGM_DMD_ATICNMD_PRS_RST_CD,1,인정
JGM_DMD_ATICNMD_PRS_RST_CD,2,1차인정
JGM_DMD_ATICNMD_PRS_RST_CD,3,불인정
JGM_DMD_ATICNMD_PRS_RST_CD,4,기타
JGM_DMD_ATICNMD_PRS_RST_CD,5,자문중
JGM_DMD_ATICNMD_PRS_RST_CD,6,기각
JGM_DMD_CONN_TP_CD,200,접수내역(요양기관)
JGM_DMD_CONN_TP_CD,300,접수내역(민원)
JGM_DMD_CONN_TP_CD,400,지연내역
JGM_DMD_CONN_TP_CD,500,답변서(결과내역)
JGM_DMD_CONN_TP_CD,600,취하내역(심평원->복지부)
JGM_DMD_CONN_TP_CD,700,취하내역(복지부->심평원)
JGM_DMD_CONN_TP_CD,710,독촉내역(복지부->심평원)
JGM_DMD_CONN_TP_CD,800,결정서내역
JGM_DMD_DEC_KND_CD,0,오류
JGM_DMD_DEC_KND_CD,1,인용
JGM_DMD_DEC_KND_CD,2,일부인용
JGM_DMD_DEC_KND_CD,3,기각
JGM_DMD_DEC_KND_CD,4,각하
JGM_DMD_DEC_KND_CD,5,직권인정
JGM_DMD_DEC_KND_CD,6,취하
JGM_DMD_DECS_BAS_TP_CD,1,고시
JGM_DMD_DECS_BAS_TP_CD,2,행정해석
JGM_DMD_DECS_BAS_TP_CD,3,심사지침
JGM_DMD_DECS_BAS_TP_CD,4,중심조
JGM_DMD_DECS_BAS_TP_CD,5,중앙분과
JGM_DMD_DECS_BAS_TP_CD,6,지심조
JGM_DMD_DECS_BAS_TP_CD,7,지역분과
JGM_DMD_DECS_BAS_TP_CD,8,공개심의사례
JGM_DMD_DECS_BAS_TP_CD,9,기타
JGM_DMD_DECS_BAS_TP_CD,A         ,항암
JGM_DMD_DECS_BAS_TP_CD,B         ,상대가치점수
JGM_DMD_DIAG_TP_CD,1,의과
JGM_DMD_DIAG_TP_CD,2,치과
JGM_DMD_DIAG_TP_CD,3,한방
JGM_DMD_DIAG_TP_CD,4,약국
JGM_DMD_DIF_CZITM_CD,SXX011    ,CT
JGM_DMD_DIF_CZITM_CD,SXX012    ,PET
JGM_DMD_DIF_CZITM_CD,SXX013    ,스텐트
JGM_DMD_DIF_CZITM_CD,XYX001    ,항암제
JGM_DMD_DIF_CZITM_CD,XYX002    ,리루텍
JGM_DMD_DIF_CZITM_CD,XYX003    ,헵세라
JGM_DMD_DIF_CZITM_CD,XYX004    ,시너시즈
JGM_DMD_DIF_CZITM_CD,XYX005    ,엔프렐
JGM_DMD_DIF_CZITM_CD,XYX006    ,레미케이드
JGM_DMD_DIF_CZITM_CD,XYX007    ,페가시스 프리필드주
JGM_DMD_DIF_CZITM_CD,XYX008    ,치료적 성분채집술
JGM_DMD_DIF_CZITM_CD,XYX009    ,척추
JGM_DMD_DIF_CZITM_CD,XYX010    ,MRI
JGM_DMD_DIF_TP_CD,1,상위 난이도 수술
JGM_DMD_DIF_TP_CD,2,척추수술
JGM_DMD_DIF_TP_CD,3,스텐트 삽입 등 중재적 시술
JGM_DMD_DIF_TP_CD,4,항암제
JGM_DMD_DIF_TP_CD,5,"간장용제,고가주사제"
JGM_DMD_DIF_TP_CD,6,입원료
JGM_DMD_DIF_TP_CD,7,수혈
JGM_DMD_DIF_TP_CD,8,수술(척추 제외)
JGM_DMD_DIF_TP_CD,9,방사선치료
JGM_DMD_DIF_TP_CD,10,일반약제
JGM_DMD_DIF_TP_CD,11,혈관조영촬영
JGM_DMD_DIF_TP_CD,12,"CT,MRI,PET등"
JGM_DMD_DIF_TP_CD,13,검사(9항)
JGM_DMD_DIF_TP_CD,14,치료재료
JGM_DMD_DIF_TP_CD,15,기타
JGM_DMD_DIF_TP_CD,99,난이도없음
JGM_DMD_DIF_TP_CD,#         ,미정
JGM_DMD_DLVR_MEU_TP_CD,1,메일
JGM_DMD_DLVR_MEU_TP_CD,2,서면
JGM_DMD_DSBT_ADT_CD,1,자릿수
JGM_DMD_DSBT_ADT_CD,2,공백
JGM_DMD_DSBT_DIF_CD,#         ,미정
JGM_DMD_DSBT_RK_CD,1,상위 난이도 수술
JGM_DMD_DSBT_RK_CD,2,척추수술
JGM_DMD_DSBT_RK_CD,3,스텐트 삽입 등 중재적 시술
JGM_DMD_DSBT_RK_CD,4,항암제
JGM_DMD_DSBT_RK_CD,5,"간장용제,고가주사제"
JGM_DMD_DSBT_RK_CD,6,입원료
JGM_DMD_DSBT_RK_CD,7,수혈
JGM_DMD_DSBT_RK_CD,8,수술(척추 제외)
JGM_DMD_DSBT_RK_CD,9,방사선치료
JGM_DMD_DSBT_RK_CD,10,경구약제
JGM_DMD_DSBT_RK_CD,11,혈관조영촬영
JGM_DMD_DSBT_RK_CD,12,"CT,MRI,PET등"
JGM_DMD_DSBT_RK_CD,13,검사(9항)
JGM_DMD_DSBT_RK_CD,14,치료재료
JGM_DMD_DSBT_RK_CD,15,기타
JGM_DMD_DSBT_RK_CD,99,난이도없음
JGM_DMD_DSBT_RK_CD,#         ,미정
JGM_DMD_LDIV_CD,0,일반사항
JGM_DMD_LDIV_CD,1,진찰료
JGM_DMD_LDIV_CD,2,입원료
JGM_DMD_LDIV_CD,3,투약료
JGM_DMD_LDIV_CD,4,주사료
JGM_DMD_LDIV_CD,5,마취료
JGM_DMD_LDIV_CD,6,이학요법료
JGM_DMD_LDIV_CD,7,정신요법료
JGM_DMD_LDIV_CD,8,처치 및 수술료
JGM_DMD_LDIV_CD,9,검사료
JGM_DMD_LDIV_CD,10,방사선진단 및 치료료
JGM_DMD_LDIV_CD,11,치과
JGM_DMD_LDIV_CD,12,한방
JGM_DMD_LDIV_CD,13,약국
JGM_DMD_LDIV_CD,14,보험자 이의신청
JGM_DMD_LDIV_CD,22,심사사후관리
JGM_DMD_LDIV_CD,55,DRG 일반사항
JGM_DMD_LDIV_CD,56,DRG 이의신청
JGM_DMD_LDIV_CD,57,DRG 기타
JGM_DMD_MDIV_CD,100,진찰료_전체
JGM_DMD_MDIV_CD,201,입원료_중환자실
JGM_DMD_MDIV_CD,202,입원료_의학관리료
JGM_DMD_MDIV_CD,203,입원료_무균실
JGM_DMD_MDIV_CD,204,입원료_격리실
JGM_DMD_MDIV_CD,205,입원료_보육기
JGM_DMD_MDIV_CD,206,입원료_기타
JGM_DMD_MDIV_CD,301,투약_항암제
JGM_DMD_MDIV_CD,302,투약_항생제
JGM_DMD_MDIV_CD,303,투약_기타
JGM_DMD_MDIV_CD,401,주사_항암제
JGM_DMD_MDIV_CD,402,주사_항생제
JGM_DMD_MDIV_CD,403,주사_혈액
JGM_DMD_MDIV_CD,404,주사_기타
JGM_DMD_MDIV_CD,500,마취료_전체
JGM_DMD_MDIV_CD,600,이학요법료_전체
JGM_DMD_MDIV_CD,700,정신요법료_전체
JGM_DMD_MDIV_CD,801,처치 및 수술_척추관련
JGM_DMD_MDIV_CD,802,처치 및 수술_감마나이프
JGM_DMD_MDIV_CD,803,"처치 및 수술_스텐트삽입술,풍선확장술"
JGM_DMD_MDIV_CD,804,처치 및 수술_기타
JGM_DMD_MDIV_CD,900,검사_전체
JGM_DMD_MDIV_CD,1001,방사선_일반촬영
JGM_DMD_MDIV_CD,1002,방사선_CT
JGM_DMD_MDIV_CD,1003,방사선_MRI
JGM_DMD_MDIV_CD,1004,방사선_PET
JGM_DMD_MDIV_CD,1005,방사선_방사선치료
JGM_DMD_MDIV_CD,1006,방사선_기타
JGM_DMD_MDIV_CD,1100,기타_전체
JGM_DMD_MHW_PRS_TY_CD,1,일반
JGM_DMD_MHW_PRS_TY_CD,2,심층
JGM_DMD_MHW_PRS_TY_CD,3,신속
JGM_DMD_PRG_STAT_CD,1,접수중
JGM_DMD_PRG_STAT_CD,2,처리중
JGM_DMD_PRG_STAT_CD,3,완료
JGM_DMD_PRG_STAT_CD,4,취하
JGM_DMD_RCV_MTH_CD,1,서면
JGM_DMD_RCV_MTH_CD,2,WEB
JGM_DMD_RCV_UNIT_CD,1,명일련단위(조정)
JGM_DMD_RCV_UNIT_CD,2,명일련단위(비조정)
JGM_DMD_RCV_UNIT_CD,3,접수번호단위
JGM_DMD_RST_DOC_TP_CD,0,전액인정(보건복지부)
JGM_DMD_RST_DOC_TP_CD,1,전액인정(요양기관)
JGM_DMD_RST_DOC_TP_CD,10,일부인정(보건복지부)
JGM_DMD_RST_DOC_TP_CD,11,일부인정(요양기관)
JGM_DMD_RST_DOC_TP_CD,12,일부인정(중앙행정심판위원회)
JGM_DMD_RST_DOC_TP_CD,20,기각(보건복지부)
JGM_DMD_RST_DOC_TP_CD,21,기각(중앙행정심판위원회)
JGM_DMD_TGT_CFR_CD,0,정상청구
JGM_DMD_TGT_CFR_CD,1,재심사조정청구건
JGM_DMD_TGT_CFR_CD,9,원심건
JGM_DMD_TGT_CFR_TP_CD,0,정상청구
JGM_DMD_TGT_CFR_TP_CD,1,재심사조정청구건
JGM_DMD_TGT_CFR_TP_CD,9,원심건
JGM_DMD_TP_CD,1,요양급여비용 조정처분취소청구
JGM_DMD_TP_CD,2,의료급여비용 조정처분취소청구
JGM_DMD_TP_CD,3,진료비용 환불처분 취소청구
JGM_DMD_TP_CD,4,비급여진료비 취소청구
JGM_DMD_TP_CD,5,적정성평가결과 취소 청구
JGM_DMD_TY_CD,1,의학적 타당성
JGM_DMD_TY_CD,2,심사기준관련
JGM_DMD_TY_CD,3,심판청구시 입증자료제출
JGM_DMD_TY_CD,4,기타
JNO_INFM_FCLT_CD,0,초기데이터(심평원기준)
JNO_INFM_FCLT_CD,1110,신규등록
JNO_INFM_FCLT_CD,1120,출생등록
JNO_INFM_FCLT_CD,1210,자읍면동재등록(말소/사망자가 거주지로 변경)
JNO_INFM_FCLT_CD,1220,타읍면동재등록(제공안함(전입으로만 한건 제공))
JNO_INFM_FCLT_CD,1310,"정정(주소,본적,호주,본적호주,성명,주민등록번호)"
JNO_INFM_FCLT_CD,1320,세대합가
JNO_INFM_FCLT_CD,1330,세대분가
JNO_INFM_FCLT_CD,1340,세대주변경
JNO_INFM_FCLT_CD,1410,말소(세대주말소시)
JNO_INFM_FCLT_CD,1420,"사망(호주승계시,세대주사망시)"
JNO_INFM_FCLT_CD,1610,국외이주신고
JNO_INFM_FCLT_CD,1630,이민자정리
JNO_INFM_FCLT_CD,2110,통합전출입
JNO_INFM_FCLT_CD,5131,행정통리관리
JNO_INFM_FCLT_CD,5312,세대현주소정리
JNO_INFM_FCLT_CD,5321,개인일반사항정리
JNO_INFM_FCLT_CD,5323,개인현본적정리
JNO_INFM_FCLT_CD,5328,동거인사항정리
JNO_INFM_FCLT_CD,5350,세대및개인직권삭제
JNO_INFM_FCLT_CD,5390,세대및개인직권전송(전산자료 삭제)
JNO_INFM_FCLT_CD,5513,행정구역변경
JNO_INFM_FCLT_CD,5520,본적일괄정리
JNT_HOUS_TP_CD,0,비공동주택
JNT_HOUS_TP_CD,1,공동주택
JOB_EDU_CRSE_CD,20161001,2016년 상반기 신규직원 교육
JOB_EDU_CRSE_CD,20161002,2016년 동계 대학(원)생 실무실습
JOB_EDU_CRSE_CD,20161003,제 13기 건강보험심사평가 최고위자과정
JOB_EDU_FLD_CD,1,건강보험제도
JOB_EDU_FLD_CD,2,기관일반
JOB_EDU_FLD_CD,3,법령
JOB_EDU_FLD_CD,4,ICT
JOB_EDU_FLD_CD,5,정보보안
JOB_EDU_FLD_CD,6,통계
JOB_EDU_FLD_CD,7,빅데이터
JOB_EDU_FLD_CD,8,홍보
JOB_EDU_FLD_CD,9,수가
JOB_EDU_FLD_CD,10,급여기준
JOB_EDU_FLD_CD,11,치료재료
JOB_EDU_FLD_CD,12,약제
JOB_EDU_FLD_CD,13,포괄수가
JOB_EDU_FLD_CD,14,분류체계
JOB_EDU_FLD_CD,15,의약품관리
JOB_EDU_FLD_CD,16,심사
JOB_EDU_FLD_CD,17,전산심사
JOB_EDU_FLD_CD,18,자보심사
JOB_EDU_FLD_CD,19,사후관리
JOB_EDU_FLD_CD,20,평가
JOB_EDU_FLD_CD,21,의료자원
JOB_EDU_FLD_CD,22,현지조사
JOB_EDU_FLD_CD,23,연구
JOINT_CRBL_BLDVE_TP_CD,1,관절
JOINT_CRBL_BLDVE_TP_CD,2,뇌혈관
JOINT_CRBL_BLDVE_TP_CD,A         ,전체
JUDMN_CD,1,확정
JUDMN_CD,2,승소
JUDMN_CD,3,화해권고결정
JUDMN_CD,4,이의신청
JUDMN_CD,5,패소
JUDMN_CD,6,취하
JUDMN_CD,7,상환의무제외
JUDMN_CD,8,기각
JUDMN_CD,9,각하
JUDMN_CD,A         ,소송절차회부
JUDMN_CD,B         ,이의신청
K_MMSE_EXM_EXEC_CD,0,미실시
K_MMSE_EXM_EXEC_CD,1,실시
K1_A_K_THCS_ITE_CD,0,해당사항 있음
K1_A_K_THCS_ITE_CD,1,해당사항 없음
KDNY_DS_CPCT_YN_CD,0,무
KDNY_DS_CPCT_YN_CD,1,유
KDRG_CND_TP_CD,LOGIC     ,LOGIC
KDRG_CND_TP_CD,TABLE     ,TABLE
KDRG_DIAG_MOPR_TP_CD,1,Tcode_dx1
KDRG_DIAG_MOPR_TP_CD,2,Tcode_dx2
KDRG_DIAG_MOPR_TP_CD,S         ,Tcode_s
KDRG_TP_CD,1,ADRG
KDRG_TP_CD,2,AADRG
KDRG_TP_CD,3,RDRG
KEY_MASR_CD,0,아니오
KEY_MASR_CD,1,예
KFDA_PERM_CD,1,취득 전
KFDA_PERM_CD,2,취득 후
KFDA_PERM_CD,3,기타
KFDA_PERM_NO_TP_CD,11,제허
KFDA_PERM_NO_TP_CD,12,제신
KFDA_PERM_NO_TP_CD,14,제인
KFDA_PERM_NO_TP_CD,21,수허
KFDA_PERM_NO_TP_CD,22,수신
